assay_chembl_id,assay_type,canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,data_source,source_target,source_family,source_name
,,COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC,CHEMBL8091,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NC3CCCCC3)nc21,CHEMBL113128,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)c2cc(Sc3ccccc3)c(Sc3ccccc3)cc21,CHEMBL8271,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(C)cc4n3C)n(C)c2c1,CHEMBL64459,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1OC,CHEMBL129989,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,CHEMBL268368,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccnc3)nc21,CHEMBL110034,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CHEMBL266487,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccc3)nc21,CHEMBL113356,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1C(=S)C(C)(C(=O)Nc2ccccc2)c2ccccc21,CHEMBL63009,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN(c1ccccc1)c1cc2c(cc1N(C)c1ccccc1)C(=O)NC2=O,CHEMBL267941,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(C)cccc3n1C)n2C,CHEMBL292287,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CC(=O)Oc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC(C)=O)cc4n3C)n(C)c2c1,CHEMBL64068,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1C(=S)C(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,CHEMBL62067,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CSc1c(C(=O)Nc2ccccc2)c2ccccc2n1C,CHEMBL64814,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN(C)c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL299347,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C(O)c1cc(/N=C/c2ccccc2O)ccc1O,CHEMBL130694,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CC(C)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL109759,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(C)c4n3C)n(C)c12,CHEMBL64165,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C(O)c1cccc(/N=C/c2cc(O)ccc2O)c1,CHEMBL130116,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL336264,,>,>,IC50,nM,500.0,IC50,nM,500.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)c1ccc(/N=C/c2cc(O)ccc2O)cc1O,CHEMBL130893,,>,>,IC50,nM,10000.0,IC50,uM,10.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C(O)c1cccc(NCc2cc(O)ccc2O)c1,CHEMBL129907,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,CHEMBL268868,,>,>,IC50,nM,4500.0,IC50,uM,4.5,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(Nc2cc3c(cc2Nc2ccc(OC)cc2)C(=O)NC3=O)cc1,CHEMBL7352,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CHEMBL7775,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC,CHEMBL8222,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(C)ccc3n1C)n2C,CHEMBL60200,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(SSCc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,CHEMBL64231,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,CHEMBL130117,,>,>,IC50,nM,10000.0,IC50,uM,10.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)nc21,CHEMBL48172,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1C(=S)C(C(=O)Nc2ccccc2)c2cccnc21,CHEMBL62699,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,CHEMBL294205,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,CHEMBL7929,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21,CHEMBL111618,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,CHEMBL130337,,>,>,IC50,nM,10000.0,IC50,uM,10.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(F)ccc21,CHEMBL63455,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(Cl)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(Cl)cc21,CHEMBL303127,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C(F)(F)F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C(F)(F)F)ccc21,CHEMBL61278,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,N#Cc1ccc(Nc2cc3c(cc2Nc2ccc(C#N)cc2)C(=O)NC3=O)cc1,CHEMBL267869,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccn3)nc21,CHEMBL326041,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(Cl)cc3)nc21,CHEMBL111247,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(SSc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,CHEMBL64781,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,CHEMBL266255,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL134371,,>,>,IC50,nM,500.0,IC50,nM,500.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC)ccc3n1C)n2C,CHEMBL294341,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C(O)c1cc(NCc2ccccc2O)ccc1O,CHEMBL131407,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCc3ccccn3)nc21,CHEMBL323699,,>,>,IC50,nM,5000.0,IC50,uM,5.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)c1cc(/N=C/c2ccccc2O)ccc1O,CHEMBL335074,,>,>,IC50,nM,10000.0,IC50,uM,10.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CCOC(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL109525,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,CHEMBL8163,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CHEMBL268441,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,CHEMBL8036,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,CHEMBL300936,,>,>,IC50,nM,25000.0,IC50,nM,25000.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Brc1cccc(Nc2nccc3ccccc23)c1,CHEMBL39563,,>,>,IC50,nM,100000.0,IC50,nM,100000.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,CHEMBL289787,,>,>,IC50,nM,10000.0,IC50,nM,10000.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,CHEMBL37099,,>,>,IC50,nM,10000.0,IC50,nM,10000.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL133498,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL334881,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CO[C@H]1[C@@H](N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL132170,,>,>,IC50,nM,70000.0,IC50,uM,70.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O,CHEMBL131456,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,CHEMBL415233,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3cccnc3)cnc2cc1OC,CHEMBL304668,,>,>,IC50,nM,25000.0,IC50,uM,25.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,CHEMBL66925,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(O)cnc2cc1OC,CHEMBL308879,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,CHEMBL417740,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,CHEMBL70130,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,CHEMBL66107,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cccnc2cc1OC,CHEMBL66705,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Fc1ccc2cc(-c3ccsc3)cnc2c1,CHEMBL307093,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3cccs3)cnc2cc1OC,CHEMBL304336,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc2cc(-c3ccsc3)cnc2c1,CHEMBL68185,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,CHEMBL66100,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,CHEMBL303704,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,CHEMBL66787,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,CHEMBL69378,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,CHEMBL306234,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,CHEMBL67219,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,CHEMBL67170,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,CHEMBL308210,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,CHEMBL430605,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,CHEMBL308466,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,CHEMBL67059,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(C3CCCC3)cnc2cc1OC,CHEMBL66785,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc2ncc(-c3ccsc3)cc2c1,CHEMBL303184,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(N)cnc2cc1OC,CHEMBL303037,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,CHEMBL66786,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,CHEMBL302745,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,CHEMBL70149,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(NCc3ccccc3)cnc2cc1OC,CHEMBL65850,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,CHEMBL66071,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,CHEMBL67991,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc2cc(-c3cccnc3)cnc2c1OC,CHEMBL303391,,>,>,IC50,nM,25000.0,IC50,uM,25.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(C3=CCCC3)cnc2cc1OC,CHEMBL66618,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1ccc(C)c2ncc(-c3ccsc3)cc12,CHEMBL303872,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,CHEMBL302491,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,CHEMBL304333,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,CHEMBL66924,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,CHEMBL419248,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(OCc3ccccc3)cnc2cc1OC,CHEMBL66932,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccccc3)cnc2cc1OC,CHEMBL66063,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,CHEMBL69820,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccsc3)cnc2cc1OC,CHEMBL66643,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,CHEMBL66981,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,CHEMBL336174,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,CHEMBL67424,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,CHEMBL68401,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,CHEMBL66612,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,CHEMBL66502,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,CHEMBL66329,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,CHEMBL67702,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,c1ccc2ncc(-c3ccsc3)cc2c1,CHEMBL304310,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,CHEMBL334973,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc([N+](=O)[O-])cnc2cc1OC,CHEMBL66008,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,O=C(NCc1ccccc1)[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,CHEMBL135241,,>,>,IC50,nM,50000.0,IC50,uM,50.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,C(=C/c1cnc2ccccc2c1)\c1ccccc1,CHEMBL65858,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,CHEMBL67436,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,CHEMBL302545,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,CHEMBL309116,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,CHEMBL63575,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,CHEMBL66718,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,CHEMBL69585,,>,>,IC50,nM,20000.0,IC50,uM,20.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,CHEMBL419280,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CC1C(=S)N(C)c2ccccc21,CHEMBL80001,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,CN1C(=S)C(CCCC(=O)O)c2ccccc21,CHEMBL83390,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CCCC1C(=S)N(C)c2ccccc21,CHEMBL84512,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,CHEMBL314029,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,CHEMBL420400,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)CCC1C(S)=Nc2ccccc21,CHEMBL309716,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
,,COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,CHEMBL311811,,>,>,IC50,nM,100000.0,IC50,uM,100.0,Negative_Sample,CHEMBL203,RTK,EGFR
